DATE,PERIOD,DEMAND,USEP,TRADING_DATE_Year,TRADING_DATE_Month,TRADING_DATE_Week,TRADING_DATE_day,TRADING_DATE_day_name,USEP_wk_1,wkdy_per_trnd,wk_per_trnd,temp_mean,temp_min,temp_max,month_USEP,Elect_Gtrends,Elect_Gtrends_1,holiday,Advisory_forced_outage,Advisory_outage_without_approval,Advisory_emergency_operating,Advisory_high_risk,Advisory_fuel_change,Advisory_others,reg_wkdy_per_trnd,cont_wkdy_per_trnd,prim_wkdy_per_trnd,PeakDemand,ols_mod,decision,ensemble_1,ensemble_2
10/11/2019,17,5241.993,67.75,2019,11,45,6,Sunday,69.9,0.020096395,0.002641744,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.02501219,0.020517357,0.020944782,0,70.0813503,70.62,70.35067515,70.62
10/11/2019,18,5362.859,68.46,2019,11,45,6,Sunday,70.32,0.020501294,0.002694969,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.02501219,0.020798717,0.021031354,0,72.01130651,70.62,71.31565326,72.01130651
10/11/2019,19,5460.067,69.08,2019,11,45,6,Sunday,69.49,0.020870496,0.002743502,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.02501219,0.021029248,0.021018073,0,73.82834366,76.07,74.94917183,76.07
10/11/2019,20,5553.478,70.95,2019,11,45,6,Sunday,69.56,0.021189832,0.00278548,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.023106802,0.021217348,0.021086095,0,75.42481043,75.73,75.57740522,75.73
10/11/2019,21,5606.205,68.6,2019,11,45,6,Sunday,69.55,0.021445433,0.002819079,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.021827637,0.021233638,0.020997496,0,76.99795945,75.73,76.36397973,76.99795945
10/11/2019,22,5642.371,69.01,2019,11,45,6,Sunday,69.5,0.021541758,0.002831742,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.021413494,0.021477442,0.021200813,1,77.06807792,75.12,76.09403896,77.06807792
10/11/2019,23,5641.531,67.7,2019,11,45,6,Sunday,69.52,0.021528538,0.002830004,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.021486971,0.021387102,0.021086024,1,77.18355709,71.71,74.44677854,77.18355709
10/11/2019,24,5622.432,67.76,2019,11,45,6,Sunday,69.15,0.021421594,0.002815946,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020653677,0.021378068,0.021024392,1,76.53023148,72.72,74.62511574,76.53023148
10/11/2019,25,5590.763,67.13,2019,11,45,6,Sunday,69.14,0.02134691,0.002806128,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020954264,0.021284182,0.021069584,1,76.26659943,71.71,73.98829972,76.26659943
10/11/2019,26,5604.972,67.34,2019,11,45,6,Sunday,69.16,0.021361499,0.002808046,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.021249841,0.021292877,0.021031335,1,76.33931521,72.73,74.5346576,76.33931521
10/11/2019,27,5629.797,67.76,2019,11,45,6,Sunday,69.32,0.021433848,0.002817557,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020262914,0.021431915,0.021227088,1,76.48893247,75.73,76.10946624,76.48893247
10/11/2019,28,5654.444,68.26,2019,11,45,6,Sunday,69.32,0.021490574,0.002825013,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020468315,0.021428447,0.021284758,1,76.85364278,75.91,76.38182139,76.85364278
10/11/2019,29,5671.014,68.26,2019,11,45,6,Sunday,69.32,0.021507053,0.00282718,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020942574,0.02141814,0.021445679,1,76.98004831,75.64,76.31002415,76.98004831
10/11/2019,30,5698.458,68.28,2019,11,45,6,Sunday,69.85,0.021509185,0.00282746,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020480004,0.021486271,0.021412019,1,76.84361878,75.93,76.38680939,76.84361878
10/11/2019,31,5705.52,68.28,2019,11,45,6,Sunday,70.04,0.021512772,0.002827931,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.021006032,0.021476362,0.021384869,1,76.88798928,75.01,75.94899464,76.88798928
10/11/2019,32,5719.546,69.3,2019,11,45,6,Sunday,69.64,0.021502292,0.002826554,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020411537,0.021480549,0.021437631,1,76.81281312,75.65,76.23140656,76.81281312
10/11/2019,33,5740.683,70.31,2019,11,45,6,Sunday,69.64,0.021494987,0.002825594,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.020930885,0.02149237,0.021473096,1,76.74082905,75.65,76.19541452,76.74082905
10/11/2019,34,5741.299,70.31,2019,11,45,6,Sunday,70.04,0.021488854,0.002824787,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.023490886,0.021479022,0.021393115,1,76.7315822,75.65,76.1907911,76.7315822
10/11/2019,35,5747.929,70.32,2019,11,45,6,Sunday,70.07,0.021501453,0.002826444,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.023275465,0.021487475,0.021367997,0,76.79229999,75.64,76.21615,76.79229999
10/11/2019,36,5757.049,69.31,2019,11,45,6,Sunday,69.64,0.021500465,0.002826314,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.025008851,0.021437933,0.021335338,0,76.89504156,75.66,76.27752078,76.89504156
10/11/2019,37,5817.932,72.63,2019,11,45,6,Sunday,69.88,0.021674592,0.002849203,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.02501219,0.021457189,0.021273423,0,77.94879551,76.07,77.00939776,77.94879551
10/11/2019,38,5908.709,74.75,2019,11,45,6,Sunday,70.8,0.022032185,0.00289621,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.02501219,0.02161726,0.021269977,1,79.8477366,245.37,162.6088683,245.37
10/11/2019,39,5971.231,73.24,2019,11,45,6,Sunday,71.81,0.022332889,0.002935739,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.024599718,0.021663639,0.021149124,1,81.63861889,252.75,167.1943094,252.75
10/11/2019,40,6002.686,74.52,2019,11,45,6,Sunday,76.91,0.022454032,0.002951664,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.023537644,0.021732347,0.021002729,1,82.2500857,252.75,167.5000428,252.75
10/11/2019,41,6051.224,75.09,2019,11,45,6,Sunday,78.9,0.022514026,0.00295955,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.024249033,0.021671745,0.02085883,1,82.76102986,252.75,167.7555149,252.75
10/11/2019,42,6061.437,75.08,2019,11,45,6,Sunday,78.91,0.022646169,0.002976921,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.022574095,0.021735707,0.020776282,1,83.4521728,252.75,168.1010864,252.75
10/11/2019,43,6033.843,75.05,2019,11,45,6,Sunday,78.92,0.022641136,0.002976259,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.022529007,0.021778839,0.02073722,1,83.32562294,252.75,168.0378115,252.75
10/11/2019,44,5946.178,72.83,2019,11,45,6,Sunday,75.58,0.02239994,0.002944553,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.022131564,0.021818182,0.020758615,1,81.72079212,252.75,167.2353961,252.75
10/11/2019,45,5854.148,71.92,2019,11,45,6,Sunday,70.94,0.021999104,0.002891862,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.022134904,0.021770241,0.020855389,1,79.30302119,252.77,166.0365106,252.77
10/11/2019,46,5747.716,72.82,2019,11,45,6,Sunday,74.99,0.021639088,0.002844536,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.021597187,0.021680741,0.021194777,1,77.23361643,75.12,76.17680821,77.23361643
10/11/2019,47,5636.069,72.8,2019,11,45,6,Sunday,70.96,0.021206223,0.002787634,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.02081232,0.021290485,0.021014731,1,75.36712922,72.72,74.04356461,75.36712922
10/11/2019,48,5538.687,72.74,2019,11,45,6,Sunday,69.86,0.02077625,0.002731113,24.48333333,22.9,26,88.7948125,24,26,0,0,0,0,0,0,0,0.02034808,0.020991615,0.020874288,0,73.31784655,70.62,71.96892327,73.31784655
11/11/2019,1,5441.613,70.65,2019,11,46,0,Monday,68.9,0.018672215,0.002674254,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.018694851,0.020516261,0.022125477,0,63.26282576,81.65,72.45641288,81.65
11/11/2019,2,5342.546,70.58,2019,11,46,0,Monday,68.78,0.01833618,0.002626127,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.016749384,0.019986216,0.021768517,0,62.3133336,81.65,71.9816668,81.65
11/11/2019,3,5230.627,67.76,2019,11,46,0,Monday,66.69,0.018016924,0.002580403,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.015653911,0.019738236,0.021310567,0,60.84907023,80.67,70.75953512,80.67
11/11/2019,4,5157.389,66.84,2019,11,46,0,Monday,64.65,0.017771114,0.002545197,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.015273167,0.019678264,0.021423094,0,59.4336333,78.95,69.19181665,78.95
11/11/2019,5,5110.393,65.54,2019,11,46,0,Monday,64.22,0.017589136,0.002519134,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.015132893,0.019438697,0.02117361,0,58.81501829,78.94,68.87750915,78.94
11/11/2019,6,5061.841,64.38,2019,11,46,0,Monday,59.12,0.017441451,0.002497983,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.015172971,0.019334032,0.021077426,0,58.11556611,78.56,68.33778306,78.56
11/11/2019,7,5024.436,64.13,2019,11,46,0,Monday,57.63,0.017334939,0.002482728,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.015139573,0.019347534,0.021036808,0,57.41539112,78.57,67.99269556,78.57
11/11/2019,8,5004.77,63.3,2019,11,46,0,Monday,57.62,0.017268993,0.002473283,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.014782208,0.019202169,0.021007518,0,57.31998498,78.31,67.81499249,78.31
11/11/2019,9,5005.118,63.35,2019,11,46,0,Monday,57.62,0.017249817,0.002470537,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.014444882,0.019396284,0.021264301,0,56.7723304,78.31,67.5411652,78.31
11/11/2019,10,5030.609,64.13,2019,11,46,0,Monday,57.8,0.01733268,0.002482404,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.014927492,0.019243022,0.021121741,0,57.63103459,78.31,67.97051729,78.31
11/11/2019,11,5104.821,65.53,2019,11,46,0,Monday,64.54,0.01757942,0.002517743,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.015692319,0.01943285,0.021393337,0,58.76671616,78.77,68.76835808,78.77
11/11/2019,12,5264.84,68.81,2019,11,46,0,Monday,67.64,0.018041896,0.002583979,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.017342208,0.019787265,0.021576345,0,60.8984284,80.67,70.7842142,80.67
11/11/2019,13,5467.378,70.67,2019,11,46,0,Monday,68.87,0.018625229,0.002667525,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.022109855,0.020323273,0.021947752,0,63.39151885,81.65,72.52075943,81.65
11/11/2019,14,5658.181,74.24,2019,11,46,0,Monday,74.97,0.019191149,0.002748576,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.022315256,0.020445857,0.022249542,0,66.68429929,81.65,74.16714964,81.65
11/11/2019,15,5881.076,74.72,2019,11,46,0,Monday,77.61,0.019837866,0.0028412,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.020835695,0.022140326,1,69.89787671,80,74.94893835,80
11/11/2019,16,6158.794,76.97,2019,11,46,0,Monday,78.92,0.020687657,0.002962908,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021191371,0.021729871,1,74.46492002,76.81,75.63746001,76.81
11/11/2019,17,6428.233,243.25,2019,11,46,0,Monday,82.07,0.021571973,0.00308956,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,1,0,0,0.02501219,0.021311397,0.021124429,1,79.76758711,81.02,80.39379356,81.02
11/11/2019,18,6601.964,243.35,2019,11,46,0,Monday,245.37,0.022182364,0.003176981,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,1,0,0,0,0.02501219,0.021531594,0.021138816,2,83.12561669,75.95,79.53780834,83.12561669
11/11/2019,19,6732.611,255.36,2019,11,46,0,Monday,85.77,0.022528799,0.003226598,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021476478,0.020227512,2,85.42760404,79.57,82.49880202,85.42760404
11/11/2019,20,6786.798,253.84,2019,11,46,0,Monday,252.75,0.02276229,0.003260039,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.023106802,0.021567221,0.020020591,2,86.69782108,75.06,80.87891054,86.69782108
11/11/2019,21,6834.505,255.99,2019,11,46,0,Monday,111.11,0.02294285,0.003285899,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,1,0,0,0.021827637,0.021452289,0.019647739,2,88.08720693,75.06,81.57360347,88.08720693
11/11/2019,22,6839.943,254.57,2019,11,46,0,Monday,81.09,0.023002906,0.0032945,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,1,0,0,0,0.021413494,0.021275413,0.019324078,2,88.85428388,78.77,83.81214194,88.85428388
11/11/2019,23,6829.829,255.14,2019,11,46,0,Monday,82.11,0.022977409,0.003290848,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.021486971,0.021182272,0.019275193,2,88.89864263,75.75,82.32432132,88.89864263
11/11/2019,24,6747.814,85.99,2019,11,46,0,Monday,80.76,0.022806293,0.003266341,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020653677,0.021199555,0.01965107,2,87.78346996,75.75,81.76673498,87.78346996
11/11/2019,25,6712.154,82.74,2019,11,46,0,Monday,79.06,0.022659733,0.003245351,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020954264,0.021130339,0.019636563,2,87.01313543,78.31,82.66156771,87.01313543
11/11/2019,26,6704.888,82.63,2019,11,46,0,Monday,79.85,0.022656252,0.003244852,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.021249841,0.021041743,0.019556657,2,87.18607956,74.11,80.64803978,87.18607956
11/11/2019,27,6750.612,101.07,2019,11,46,0,Monday,82.11,0.022829115,0.00326961,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020262914,0.021156303,0.019650624,2,88.02226677,75.75,81.88613338,88.02226677
11/11/2019,28,6752.58,238.25,2019,11,46,0,Monday,82.17,0.022906262,0.003280659,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020468315,0.021154054,0.019743918,2,88.5128421,75.75,82.13142105,88.5128421
11/11/2019,29,6767.371,212.09,2019,11,46,0,Monday,82.69,0.022901861,0.003280028,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020942574,0.021272896,0.020067284,2,88.22375522,75.75,81.98687761,88.22375522
11/11/2019,30,6763.549,206.97,2019,11,46,0,Monday,85.15,0.022872607,0.003275839,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020480004,0.021259115,0.020045989,2,88.06991152,75.75,81.90995576,88.06991152
11/11/2019,31,6786.301,238.95,2019,11,46,0,Monday,85.15,0.022889376,0.00327824,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.021006032,0.021185414,0.019996177,2,88.33757339,75.75,82.04378669,88.33757339
11/11/2019,32,6802.359,85.72,2019,11,46,0,Monday,83.13,0.022880574,0.00327698,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020411537,0.02123685,0.019949384,2,88.1690383,75.75,81.95951915,88.1690383
11/11/2019,33,6800.744,82.66,2019,11,46,0,Monday,82.94,0.022847766,0.003272281,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.020930885,0.021213555,0.01956211,2,88.01374728,75.75,81.88187364,88.01374728
11/11/2019,34,6788.006,81.61,2019,11,46,0,Monday,81.05,0.022743939,0.003257411,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.023490886,0.021155447,0.019499816,2,87.48797596,74.11,80.79898798,87.48797596
11/11/2019,35,6702.607,78.52,2019,11,46,0,Monday,78.55,0.022507943,0.003223611,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.023275465,0.021081533,0.019493115,2,86.16497835,74.11,80.13748918,86.16497835
11/11/2019,36,6585.091,72.74,2019,11,46,0,Monday,77.89,0.022136413,0.0031704,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.025008851,0.02085761,0.019553672,2,84.31874805,74.11,79.21437403,84.31874805
11/11/2019,37,6530.903,72.64,2019,11,46,0,Monday,80.72,0.021944951,0.003142979,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.020957326,0.020100171,2,82.89419706,77.54,80.21709853,82.89419706
11/11/2019,38,6559.987,74.91,2019,11,46,0,Monday,85.44,0.022024846,0.003154421,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021112427,0.020287508,2,83.05599492,77.9,80.47799746,83.05599492
11/11/2019,39,6564.838,75.97,2019,11,46,0,Monday,87.11,0.022090305,0.003163796,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.024599718,0.021206852,0.020390102,2,83.26036863,77.9,80.58018431,83.26036863
11/11/2019,40,6536.788,81.36,2019,11,46,0,Monday,92.34,0.022054856,0.003158719,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.023537644,0.021428278,0.020670814,2,82.55020923,77.9,80.22510462,82.55020923
11/11/2019,41,6469.524,76.88,2019,11,46,0,Monday,252.77,0.0219531,0.003144146,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.024249033,0.021430771,0.021002226,2,81.90417875,75.95,78.92708938,81.90417875
11/11/2019,42,6433.113,76.86,2019,11,46,0,Monday,92.31,0.021863465,0.003131308,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.022574095,0.021558786,0.021807429,1,81.05837753,71.81,76.43418877,81.05837753
11/11/2019,43,6363.384,76.39,2019,11,46,0,Monday,90.93,0.021680852,0.003105154,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.022529007,0.021691126,0.021737094,1,79.61777732,83.72,81.66888866,83.72
11/11/2019,44,6247.275,78.78,2019,11,46,0,Monday,87.6,0.021299321,0.003050511,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.022131564,0.021769757,0.022355423,1,77.04314297,80.07,78.55657149,80.07
11/11/2019,45,6103.95,75.97,2019,11,46,0,Monday,85.09,0.020824611,0.002982522,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.022134904,0.021736357,0.0226502,1,74.1283593,76.73,75.42917965,76.73
11/11/2019,46,5959.611,79.04,2019,11,46,0,Monday,81.03,0.020382504,0.002919203,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.021597187,0.021721954,0.022603297,1,71.37703326,75,73.18851663,75
11/11/2019,47,5818.295,75.55,2019,11,46,0,Monday,75.18,0.01989825,0.002849848,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.02081232,0.021407143,0.0223117,1,69.02112206,80,74.51056103,80
11/11/2019,48,5674.324,70.74,2019,11,46,0,Monday,72.47,0.01939955,0.002778424,25.52083333,24.5,26.6,88.7948125,27,24,0,0,0,0,0,0,0,0.02034808,0.021341117,0.022573068,1,66.02708722,80,73.01354361,80
12/11/2019,1,5522.197,74.88,2019,11,46,1,Tuesday,74.22,0.018662263,0.002709656,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.018694851,0.020588499,0.02239653,0,61.54788923,81.65,71.59894461,81.65
12/11/2019,2,5420.63,74.89,2019,11,46,1,Tuesday,74.2,0.018310938,0.002658645,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.016749384,0.020166338,0.021776167,0,60.26486019,81.65,70.95743009,81.65
12/11/2019,3,5351.602,74.23,2019,11,46,1,Tuesday,72.46,0.018054171,0.002621364,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015653911,0.019771832,0.021397901,0,59.51623571,80.67,70.09311786,80.67
12/11/2019,4,5285.501,72.6,2019,11,46,1,Tuesday,69.56,0.017815032,0.002586642,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015273167,0.019556981,0.021302962,0,58.48344058,80.67,69.57672029,80.67
12/11/2019,5,5227.322,68.46,2019,11,46,1,Tuesday,68.71,0.017637067,0.002560803,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015132893,0.019365791,0.020980334,0,57.78367962,80.67,69.22683981,80.67
12/11/2019,6,5181.618,67.44,2019,11,46,1,Tuesday,67.78,0.017493168,0.002539909,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015172971,0.019189563,0.020911144,0,57.26545707,78.91,68.08772853,78.91
12/11/2019,7,5154.382,67.43,2019,11,46,1,Tuesday,67.67,0.017376835,0.002523019,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015139573,0.019146225,0.020816265,0,56.6284754,78.91,67.7692377,78.91
12/11/2019,8,5116.605,64.5,2019,11,46,1,Tuesday,67.57,0.017307178,0.002512905,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.014782208,0.019052594,0.020822769,0,56.39593266,78.91,67.65296633,78.91
12/11/2019,9,5099.334,64.35,2019,11,46,1,Tuesday,67.57,0.01729106,0.002510565,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.014444882,0.0190975,0.021010965,0,56.19570045,78.31,67.25285023,78.31
12/11/2019,10,5141.694,65.62,2019,11,46,1,Tuesday,67.66,0.017371539,0.00252225,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.014927492,0.019140594,0.02112723,0,56.60752223,78.82,67.71376112,78.82
12/11/2019,11,5214.698,67.44,2019,11,46,1,Tuesday,68.7,0.017617338,0.002557938,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.015692319,0.019492369,0.021374631,0,57.38109056,80.67,69.02554528,80.67
12/11/2019,12,5366.442,73.93,2019,11,46,1,Tuesday,70.58,0.018087113,0.002626147,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.017342208,0.019989265,0.02175263,0,59.24537319,81.65,70.44768659,81.65
12/11/2019,13,5535.472,74.87,2019,11,46,1,Tuesday,74.16,0.018688372,0.002713446,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022109855,0.020750826,0.022610848,0,61.35520814,81.65,71.50260407,81.65
12/11/2019,14,5719.645,75.93,2019,11,46,1,Tuesday,78.85,0.019228897,0.002791928,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.022315256,0.021029604,0.02277595,0,64.14459215,81.65,72.89729608,81.65
12/11/2019,15,5911.606,75.86,2019,11,46,1,Tuesday,78.89,0.019870025,0.002885016,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021162744,0.022246763,1,67.88757808,80,73.94378904,80
12/11/2019,16,6181.119,75.5,2019,11,46,1,Tuesday,78.98,0.02075789,0.003013929,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021501586,0.021975079,1,72.73131418,76.81,74.77065709,76.81
12/11/2019,17,6438.844,74.92,2019,11,46,1,Tuesday,77.49,0.021662656,0.003145296,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021428219,0.021152198,1,78.58807693,81,79.79403847,81
12/11/2019,18,6595.886,75.94,2019,11,46,1,Tuesday,78.23,0.022240966,0.003229263,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021458246,0.020650281,2,82.1624231,77.9,80.03121155,82.1624231
12/11/2019,19,6701.548,79.04,2019,11,46,1,Tuesday,81.13,0.022592012,0.003280233,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.02501219,0.021414923,0.020181826,2,84.46750046,79.57,82.01875023,84.46750046
12/11/2019,20,6759.195,79.71,2019,11,46,1,Tuesday,80.67,0.022824573,0.003313999,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.023106802,0.021346639,0.019815354,2,86.08163132,84.67,85.37581566,86.08163132
12/11/2019,21,6808.065,79.92,2019,11,46,1,Tuesday,80.78,0.022994057,0.003338608,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021827637,0.021301355,0.019314405,2,87.24810909,84.67,85.95905455,87.24810909
12/11/2019,22,6848.049,85.16,2019,11,46,1,Tuesday,81.14,0.023072246,0.00334996,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021413494,0.021320712,0.019403404,2,87.69772777,84.67,86.18386389,87.69772777
12/11/2019,23,6831.34,80.5,2019,11,46,1,Tuesday,82.1,0.023013047,0.003341365,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021486971,0.021272814,0.019549594,2,87.4304261,84.67,86.05021305,87.4304261
12/11/2019,24,6777.38,78.49,2019,11,46,1,Tuesday,79.3,0.022797917,0.003310129,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020653677,0.021165418,0.019874328,2,86.31242026,84.67,85.49121013,86.31242026
12/11/2019,25,6739.956,78.1,2019,11,46,1,Tuesday,78.93,0.022616614,0.003283805,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020954264,0.02118608,0.019766305,2,85.12569948,78.31,81.71784974,85.12569948
12/11/2019,26,6762.44,78.53,2019,11,46,1,Tuesday,78.82,0.022656687,0.003289623,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.021249841,0.021177486,0.019858106,2,85.39685543,78.45,81.92342771,85.39685543
12/11/2019,27,6824.029,81.05,2019,11,46,1,Tuesday,78.93,0.022821054,0.003313488,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020262914,0.021234737,0.019651093,2,86.30560188,84.67,85.48780094,86.30560188
12/11/2019,28,6853.615,85.77,2019,11,46,1,Tuesday,82.68,0.022924776,0.003328548,25.35416667,24.5,26.8,88.7948125,27,24,0,0,0,0,0,0,0,0.020468315,0.021237215,0.019506571,2,86.95306636,84.67,85.81153318,86.95306636
