TRADING_DATE,PERIOD,REQUIREMENT,PRICE
01/Jan/15,1,193.377,0.21
01/Jan/15,2,196.866,0.18
01/Jan/15,3,188.95,0.18
01/Jan/15,4,189.223,0.18
01/Jan/15,5,190.48,0.08
01/Jan/15,6,191.395,0.08
01/Jan/15,7,193.081,0.13
01/Jan/15,8,177.889,0.05
01/Jan/15,9,167.228,0.05
01/Jan/15,10,162.847,0.03
01/Jan/15,11,163.637,0.03
01/Jan/15,12,169.505,0.05
01/Jan/15,13,183.975,0.05
01/Jan/15,14,191.599,0.08
01/Jan/15,15,191.553,0.29
01/Jan/15,16,189.271,0.11
01/Jan/15,17,186.283,0.08
01/Jan/15,18,182.587,0.13
01/Jan/15,19,198.615,0.46
01/Jan/15,20,208.203,0.35
01/Jan/15,21,217.66,2.58
01/Jan/15,22,230.863,6.1
01/Jan/15,23,230.126,4.88
01/Jan/15,24,230.41,4.88
01/Jan/15,25,231.333,4.88
01/Jan/15,26,231.299,4.88
01/Jan/15,27,231.275,4.88
01/Jan/15,28,230.823,4.88
01/Jan/15,29,230.74,4.88
01/Jan/15,30,230.711,4.88
01/Jan/15,31,230.575,4.88
01/Jan/15,32,230.577,4.88
01/Jan/15,33,231.701,5.69
01/Jan/15,34,232.364,5.99
01/Jan/15,35,232.028,5.99
01/Jan/15,36,201.045,0.29
01/Jan/15,37,198.786,0.13
01/Jan/15,38,227.272,5.99
01/Jan/15,39,224.476,4.88
01/Jan/15,40,225.871,5.99
01/Jan/15,41,225.484,5.99
01/Jan/15,42,225.29,5.99
01/Jan/15,43,226.641,5.99
01/Jan/15,44,228.814,5.99
01/Jan/15,45,233.244,5.99
01/Jan/15,46,236.562,6.66
01/Jan/15,47,229.659,5.99
01/Jan/15,48,224.565,6.1
02/Jan/15,1,184.411,0.05
02/Jan/15,2,186.757,0.05
02/Jan/15,3,190.058,0.05
02/Jan/15,4,192.704,0.05
02/Jan/15,5,194.22,0.05
02/Jan/15,6,184.59,0.05
02/Jan/15,7,159.416,0.02
02/Jan/15,8,144.512,0.02
02/Jan/15,9,142.593,0.02
02/Jan/15,10,138.1,0.02
02/Jan/15,11,137.446,0.02
02/Jan/15,12,141.399,0.02
02/Jan/15,13,136.876,0.02
02/Jan/15,14,151.66,0.02
02/Jan/15,15,189.742,0.04
02/Jan/15,16,209.907,0.05
02/Jan/15,17,198.066,0.04
02/Jan/15,18,221.667,0.08
02/Jan/15,19,219.456,0.08
02/Jan/15,20,216.69,0.07
02/Jan/15,21,218.902,0.08
02/Jan/15,22,216.349,0.05
02/Jan/15,23,215.472,0.05
02/Jan/15,24,216.565,0.07
02/Jan/15,25,218.078,0.46
02/Jan/15,26,212.834,0.08
02/Jan/15,27,213.972,0.08
02/Jan/15,28,211.25,0.08
02/Jan/15,29,215.422,0.13
02/Jan/15,30,212.978,0.08
02/Jan/15,31,213.425,0.08
02/Jan/15,32,213.634,0.08
02/Jan/15,33,213.534,0.08
02/Jan/15,34,211.573,0.08
02/Jan/15,35,215.585,0.19
02/Jan/15,36,214.693,0.13
02/Jan/15,37,214.835,0.13
02/Jan/15,38,218.535,0.37
02/Jan/15,39,212.007,0.08
02/Jan/15,40,191.894,0.04
02/Jan/15,41,201.018,0.05
02/Jan/15,42,216.758,0.46
02/Jan/15,43,217.98,0.08
02/Jan/15,44,221.791,0.13
02/Jan/15,45,230.386,0.46
02/Jan/15,46,234.936,1.2
02/Jan/15,47,224.037,0.13
02/Jan/15,48,206.399,0.08
03/Jan/15,1,186.135,0.05
03/Jan/15,2,188.75,0.08
03/Jan/15,3,181.221,0.08
03/Jan/15,4,182.405,0.05
03/Jan/15,5,186.353,0.08
03/Jan/15,6,180.368,0.08
03/Jan/15,7,178.007,0.41
03/Jan/15,8,178.782,0.41
03/Jan/15,9,178.812,0.46
03/Jan/15,10,174.005,0.32
03/Jan/15,11,175.67,0.41
03/Jan/15,12,186.719,1.79
03/Jan/15,13,188.535,0.08
03/Jan/15,14,185.298,0.08
03/Jan/15,15,181.17,0.05
03/Jan/15,16,178.824,0.09
03/Jan/15,17,242.38,8.88
03/Jan/15,18,240.384,8.88
03/Jan/15,19,238.079,8.88
03/Jan/15,20,234.769,1.91
03/Jan/15,21,232.125,1.85
03/Jan/15,22,230.719,1.85
03/Jan/15,23,230.624,1.7
03/Jan/15,24,232.032,1.79
03/Jan/15,25,233.59,1.85
03/Jan/15,26,234.67,1.85
03/Jan/15,27,235.221,1.85
03/Jan/15,28,235.532,1.85
03/Jan/15,29,236.146,1.91
03/Jan/15,30,237.189,1.91
03/Jan/15,31,238.255,8.88
03/Jan/15,32,240.175,8.88
03/Jan/15,33,241.027,8.88
03/Jan/15,34,241.694,8.88
03/Jan/15,35,241.973,8.88
03/Jan/15,36,242.572,8.88
03/Jan/15,37,243.484,8.88
03/Jan/15,38,240.76,8.88
03/Jan/15,39,238.738,8.88
03/Jan/15,40,238.806,8.88
03/Jan/15,41,239.321,8.88
03/Jan/15,42,239.652,8.88
03/Jan/15,43,240.835,8.88
03/Jan/15,44,243.571,8.88
03/Jan/15,45,242.706,8.88
03/Jan/15,46,243.369,8.88
03/Jan/15,47,243.354,8.88
03/Jan/15,48,199.353,0.13
04/Jan/15,1,186.517,0.08
04/Jan/15,2,182.777,0.05
04/Jan/15,3,188.95,0.05
04/Jan/15,4,182.966,0.05
04/Jan/15,5,175.213,0.05
04/Jan/15,6,180.365,0.11
04/Jan/15,7,174.073,0.08
04/Jan/15,8,166.669,0.08
04/Jan/15,9,166.897,0.08
04/Jan/15,10,166.807,0.08
04/Jan/15,11,166.505,0.08
04/Jan/15,12,182.456,0.11
04/Jan/15,13,182.554,0.11
04/Jan/15,14,182.169,0.11
04/Jan/15,15,179.503,0.08
04/Jan/15,16,186.511,0.08
04/Jan/15,17,182.16,0.05
04/Jan/15,18,178.29,0.05
04/Jan/15,19,175.751,0.02
04/Jan/15,20,174.5,0.05
04/Jan/15,21,228.609,1.44
04/Jan/15,22,226.845,1.44
04/Jan/15,23,226.129,1.44
04/Jan/15,24,226.602,1.44
04/Jan/15,25,227.073,1.44
04/Jan/15,26,226.651,1.44
04/Jan/15,27,226.128,0.46
04/Jan/15,28,225.925,0.46
04/Jan/15,29,226.033,0.46
04/Jan/15,30,226.414,0.46
04/Jan/15,31,226.534,1.44
04/Jan/15,32,227.726,1.44
04/Jan/15,33,227.445,1.09
04/Jan/15,34,227.031,1.44
04/Jan/15,35,226.61,1.44
04/Jan/15,36,201.399,0.29
04/Jan/15,37,200.364,0.29
04/Jan/15,38,222.134,0.29
04/Jan/15,39,218.859,0.29
04/Jan/15,40,217.227,0.29
04/Jan/15,41,217.322,0.29
04/Jan/15,42,218.254,0.29
04/Jan/15,43,219.117,0.29
04/Jan/15,44,221.422,0.29
04/Jan/15,45,224.528,0.46
04/Jan/15,46,228.275,1.44
04/Jan/15,47,222.25,0.29
04/Jan/15,48,217.994,0.46
05/Jan/15,1,180.405,0.05
05/Jan/15,2,183.896,0.05
05/Jan/15,3,187.16,0.08
05/Jan/15,4,184.749,0.12
05/Jan/15,5,182.519,0.08
05/Jan/15,6,171.238,0.05
05/Jan/15,7,161.132,0.08
05/Jan/15,8,141.745,0.05
05/Jan/15,9,132.833,0.02
05/Jan/15,10,130.56,0.02
05/Jan/15,11,135.936,0.03
05/Jan/15,12,145.915,0.02
05/Jan/15,13,140.712,0.02
05/Jan/15,14,154.148,0.02
05/Jan/15,15,194.595,0.12
05/Jan/15,16,199.834,0.12
05/Jan/15,17,220.373,1.85
05/Jan/15,18,210.327,0.46
05/Jan/15,19,211.522,0.18
05/Jan/15,20,208.964,0.12
05/Jan/15,21,206.55,0.12
05/Jan/15,22,204.936,0.12
05/Jan/15,23,204.476,0.12
05/Jan/15,24,206.15,0.12
05/Jan/15,25,208.06,0.12
05/Jan/15,26,208.101,0.12
05/Jan/15,27,206.373,0.12
05/Jan/15,28,204.259,0.12
05/Jan/15,29,203.396,0.12
05/Jan/15,30,203.832,0.12
05/Jan/15,31,203.671,0.12
05/Jan/15,32,202.971,0.12
05/Jan/15,33,202.714,0.08
05/Jan/15,34,203.957,0.12
05/Jan/15,35,206.715,0.12
05/Jan/15,36,211.052,0.13
05/Jan/15,37,213.985,0.83
05/Jan/15,38,213.235,0.83
05/Jan/15,39,212.041,0.13
05/Jan/15,40,213.793,0.18
05/Jan/15,41,218.906,0.46
05/Jan/15,42,201.913,0.08
05/Jan/15,43,204.495,0.08
05/Jan/15,44,208.264,0.12
05/Jan/15,45,212.9,0.12
05/Jan/15,46,207.465,0.12
05/Jan/15,47,200.939,0.18
05/Jan/15,48,170.092,0.05
06/Jan/15,1,150.36,0.05
06/Jan/15,2,139.282,0.02
06/Jan/15,3,133.419,0.02
06/Jan/15,4,134.793,0.02
06/Jan/15,5,132.25,0.02
06/Jan/15,6,133.333,0.02
06/Jan/15,7,137.675,0.03
06/Jan/15,8,135.551,0.03
06/Jan/15,9,139.354,0.03
06/Jan/15,10,138.133,0.03
06/Jan/15,11,134.981,0.02
06/Jan/15,12,150.407,0.05
06/Jan/15,13,160.811,0.03
06/Jan/15,14,164.308,0.05
06/Jan/15,15,144.543,0.02
06/Jan/15,16,182.654,0.05
06/Jan/15,17,193.508,0.05
06/Jan/15,18,216.729,0.13
06/Jan/15,19,211.813,0.12
06/Jan/15,20,209.182,0.12
06/Jan/15,21,206.925,0.08
06/Jan/15,22,205.328,0.08
06/Jan/15,23,204.876,0.08
06/Jan/15,24,206.183,0.08
06/Jan/15,25,207.746,0.08
06/Jan/15,26,208.231,0.08
06/Jan/15,27,206.766,0.08
06/Jan/15,28,205.105,0.08
06/Jan/15,29,204.384,0.08
06/Jan/15,30,204.873,0.08
06/Jan/15,31,205.452,0.12
06/Jan/15,32,205.365,0.08
06/Jan/15,33,205.833,0.12
06/Jan/15,34,202.164,1.85
06/Jan/15,35,203.221,1.88
06/Jan/15,36,215.445,0.13
06/Jan/15,37,211.858,0.12
06/Jan/15,38,215.427,0.13
06/Jan/15,39,211.925,0.12
06/Jan/15,40,205.655,0.13
06/Jan/15,41,216.155,1.6
06/Jan/15,42,208.19,0.12
06/Jan/15,43,210.448,0.12
06/Jan/15,44,214.379,0.18
06/Jan/15,45,219.134,1.24
06/Jan/15,46,213.521,0.12
06/Jan/15,47,207.555,0.08
06/Jan/15,48,183.472,0.05
07/Jan/15,1,173.416,0.07
07/Jan/15,2,143.742,0.02
07/Jan/15,3,123.071,0.02
07/Jan/15,4,120.687,0.02
07/Jan/15,5,118.371,0.02
07/Jan/15,6,118.707,0.02
07/Jan/15,7,122.971,0.03
07/Jan/15,8,120.434,0.02
07/Jan/15,9,125.282,0.03
07/Jan/15,10,124.002,0.02
07/Jan/15,11,126.487,0.03
07/Jan/15,12,136.162,0.02
07/Jan/15,13,134.446,0.02
07/Jan/15,14,145.933,0.02
07/Jan/15,15,156.487,0.02
07/Jan/15,16,171.109,0.05
07/Jan/15,17,191.501,0.07
07/Jan/15,18,204.165,0.11
07/Jan/15,19,200.303,0.05
07/Jan/15,20,198.002,0.05
07/Jan/15,21,197.939,0.05
07/Jan/15,22,195.767,0.05
07/Jan/15,23,193.083,0.05
07/Jan/15,24,195.292,0.05
07/Jan/15,25,198.217,0.05
07/Jan/15,26,197.474,0.05
07/Jan/15,27,193.768,0.05
07/Jan/15,28,191.99,0.05
07/Jan/15,29,194.522,0.05
07/Jan/15,30,196.264,0.05
07/Jan/15,31,194.643,0.05
07/Jan/15,32,198.461,0.05
07/Jan/15,33,196.93,0.05
07/Jan/15,34,198.358,1.32
07/Jan/15,35,200.25,1.68
07/Jan/15,36,203.416,0.08
07/Jan/15,37,205.816,0.08
07/Jan/15,38,205.361,0.08
07/Jan/15,39,205.939,0.13
07/Jan/15,40,207.471,0.18
07/Jan/15,41,209.751,0.13
07/Jan/15,42,190.867,0.05
07/Jan/15,43,193.443,0.05
07/Jan/15,44,198.186,0.05
07/Jan/15,45,198.081,0.05
07/Jan/15,46,195.118,1.32
07/Jan/15,47,190.65,0.46
07/Jan/15,48,188.577,0.18
08/Jan/15,1,160.339,0.88
08/Jan/15,2,156.411,0.41
08/Jan/15,3,155.809,0.09
08/Jan/15,4,146.096,0.03
08/Jan/15,5,143.494,0.03
08/Jan/15,6,137.137,0.03
08/Jan/15,7,141.079,0.05
08/Jan/15,8,137.943,0.05
08/Jan/15,9,141.542,0.05
08/Jan/15,10,140.787,0.05
08/Jan/15,11,146.285,0.03
08/Jan/15,12,152.804,0.09
08/Jan/15,13,158.215,0.88
08/Jan/15,14,165.124,0.18
08/Jan/15,15,188.353,0.88
08/Jan/15,16,203.54,1.88
08/Jan/15,17,223.793,3.99
08/Jan/15,18,210.615,2.88
08/Jan/15,19,214.557,2.88
08/Jan/15,20,211.761,0.41
08/Jan/15,21,209.866,0.41
08/Jan/15,22,208.533,0.41
08/Jan/15,23,208.391,0.29
08/Jan/15,24,209.946,0.13
08/Jan/15,25,211.157,0.18
08/Jan/15,26,210.471,0.18
08/Jan/15,27,208.577,0.13
08/Jan/15,28,207.369,0.08
08/Jan/15,29,207.408,0.08
08/Jan/15,30,208.32,0.13
08/Jan/15,31,208.66,0.08
08/Jan/15,32,209.342,0.13
08/Jan/15,33,209.468,0.13
08/Jan/15,34,210.982,0.13
08/Jan/15,35,213.486,0.18
08/Jan/15,36,217.697,0.29
08/Jan/15,37,219.974,0.29
08/Jan/15,38,219.253,0.29
08/Jan/15,39,218.528,0.13
08/Jan/15,40,219.937,0.13
08/Jan/15,41,221.607,0.18
08/Jan/15,42,177.788,0.02
08/Jan/15,43,178.571,0.03
08/Jan/15,44,183.466,0.03
08/Jan/15,45,176.218,0.03
08/Jan/15,46,203.919,0.08
08/Jan/15,47,198.378,0.07
08/Jan/15,48,168.805,0.05
09/Jan/15,1,137.254,0.02
09/Jan/15,2,141.209,0.05
09/Jan/15,3,130.519,0.03
09/Jan/15,4,115.76,0.02
09/Jan/15,5,116.671,0.02
09/Jan/15,6,118.432,0.02
09/Jan/15,7,141.15,0.05
09/Jan/15,8,138.256,0.05
09/Jan/15,9,141.877,0.05
09/Jan/15,10,137.399,0.05
09/Jan/15,11,138.576,0.05
09/Jan/15,12,141.769,0.02
09/Jan/15,13,148.484,0.03
09/Jan/15,14,155.101,0.03
09/Jan/15,15,167.199,0.05
09/Jan/15,16,170.303,0.05
09/Jan/15,17,198.234,0.08
09/Jan/15,18,212.331,1.24
09/Jan/15,19,208.812,0.18
09/Jan/15,20,214.218,0.12
09/Jan/15,21,211.903,0.12
09/Jan/15,22,211.007,0.12
09/Jan/15,23,214.042,0.12
09/Jan/15,24,214.744,0.12
09/Jan/15,25,214.834,0.12
09/Jan/15,26,213.452,0.12
09/Jan/15,27,214.276,0.12
09/Jan/15,28,213.7,0.12
09/Jan/15,29,213.2,0.12
09/Jan/15,30,214.167,0.12
09/Jan/15,31,214.808,0.12
09/Jan/15,32,214.961,0.12
09/Jan/15,33,215.343,0.12
09/Jan/15,34,216.301,0.12
09/Jan/15,35,212.058,0.12
09/Jan/15,36,209.337,0.08
09/Jan/15,37,195.511,0.05
09/Jan/15,38,198.014,0.05
09/Jan/15,39,215.051,0.12
09/Jan/15,40,210.108,0.12
09/Jan/15,41,215.885,0.19
09/Jan/15,42,208.984,0.12
09/Jan/15,43,211.872,0.18
09/Jan/15,44,216.389,0.46
09/Jan/15,45,221.068,0.46
09/Jan/15,46,216.449,0.12
09/Jan/15,47,201.278,0.05
09/Jan/15,48,194.917,0.05
10/Jan/15,1,183.288,0.03
10/Jan/15,2,186.758,0.05
10/Jan/15,3,181.456,0.05
10/Jan/15,4,174.479,0.05
10/Jan/15,5,175.158,0.05
10/Jan/15,6,154.216,0.03
10/Jan/15,7,149.173,0.03
10/Jan/15,8,136.276,0.02
10/Jan/15,9,126.365,0.02
10/Jan/15,10,126.295,0.02
10/Jan/15,11,151.105,0.03
10/Jan/15,12,170.836,0.05
10/Jan/15,13,174.332,0.05
10/Jan/15,14,178.129,0.05
10/Jan/15,15,186.433,0.03
10/Jan/15,16,179.789,0.03
10/Jan/15,17,204.585,0.05
10/Jan/15,18,226.8,0.13
10/Jan/15,19,237.049,1.04
10/Jan/15,20,233.74,0.78
10/Jan/15,21,230.868,0.46
10/Jan/15,22,229.174,0.78
10/Jan/15,23,228.939,0.78
10/Jan/15,24,229.968,0.46
10/Jan/15,25,231.295,0.18
10/Jan/15,26,232.196,0.46
10/Jan/15,27,232.455,0.46
10/Jan/15,28,233.009,0.46
10/Jan/15,29,233.52,0.46
10/Jan/15,30,234.506,0.46
10/Jan/15,31,235.708,0.78
10/Jan/15,32,236.762,1.04
10/Jan/15,33,237.744,1.04
10/Jan/15,34,239.24,1.7
10/Jan/15,35,240.26,1.04
10/Jan/15,36,240.877,1.04
10/Jan/15,37,240.225,0.78
10/Jan/15,38,238.106,0.78
10/Jan/15,39,236.862,0.78
10/Jan/15,40,237.665,0.78
10/Jan/15,41,238.373,0.78
10/Jan/15,42,238.387,0.78
10/Jan/15,43,239.181,0.46
10/Jan/15,44,241.989,0.78
10/Jan/15,45,245.195,1.04
10/Jan/15,46,240.758,0.78
10/Jan/15,47,213.39,0.05
10/Jan/15,48,204.816,0.07
11/Jan/15,1,204.125,0.13
11/Jan/15,2,176.539,0.03
11/Jan/15,3,180.022,0.03
11/Jan/15,4,181.853,0.05
11/Jan/15,5,184.163,0.05
11/Jan/15,6,185.637,0.05
11/Jan/15,7,187.119,0.05
11/Jan/15,8,187.579,0.11
11/Jan/15,9,188.332,0.11
11/Jan/15,10,188.492,0.11
11/Jan/15,11,188.02,0.11
11/Jan/15,12,186.523,0.11
11/Jan/15,13,185.136,0.08
11/Jan/15,14,184.55,0.08
11/Jan/15,15,184.092,0.05
11/Jan/15,16,180.926,0.05
11/Jan/15,17,176.08,0.03
11/Jan/15,18,171.778,0.03
11/Jan/15,19,168.483,0.03
11/Jan/15,20,165.371,0.03
11/Jan/15,21,223.09,0.46
11/Jan/15,22,221.189,0.46
11/Jan/15,23,220.968,0.46
11/Jan/15,24,221.881,0.46
11/Jan/15,25,222.223,0.46
11/Jan/15,26,221.363,0.46
11/Jan/15,27,221.142,0.46
11/Jan/15,28,220.383,0.18
11/Jan/15,29,220.257,0.18
11/Jan/15,30,220.587,0.18
11/Jan/15,31,221.445,0.46
11/Jan/15,32,222.053,0.46
11/Jan/15,33,222.83,0.46
11/Jan/15,34,223.104,0.46
11/Jan/15,35,223.232,0.46
11/Jan/15,36,183.287,0.03
11/Jan/15,37,181.569,0.03
11/Jan/15,38,217.789,0.11
11/Jan/15,39,214.607,0.11
11/Jan/15,40,213.539,0.11
11/Jan/15,41,214.256,0.11
11/Jan/15,42,214.363,0.11
11/Jan/15,43,214.941,0.11
11/Jan/15,44,216.544,0.11
11/Jan/15,45,220.154,0.18
11/Jan/15,46,223.913,0.46
11/Jan/15,47,208.994,0.08
11/Jan/15,48,202.263,0.05
12/Jan/15,1,179.145,0.05
12/Jan/15,2,181.273,0.05
12/Jan/15,3,184.931,0.05
12/Jan/15,4,186.625,0.05
12/Jan/15,5,180.999,0.05
12/Jan/15,6,182.225,0.41
12/Jan/15,7,181.958,0.46
12/Jan/15,8,166.95,0.13
12/Jan/15,9,145.5,0.02
12/Jan/15,10,144.896,0.02
12/Jan/15,11,142.062,0.02
12/Jan/15,12,136.67,0.02
12/Jan/15,13,159.818,0.02
12/Jan/15,14,180.017,0.05
12/Jan/15,15,193.681,0.05
12/Jan/15,16,197.132,0.13
12/Jan/15,17,214.287,0.41
12/Jan/15,18,217.844,0.41
12/Jan/15,19,213.604,0.29
12/Jan/15,20,210.978,0.41
12/Jan/15,21,208.805,0.41
12/Jan/15,22,207.414,1.24
12/Jan/15,23,207.533,0.41
12/Jan/15,24,209.262,0.41
12/Jan/15,25,210.315,0.41
12/Jan/15,26,209.682,0.29
12/Jan/15,27,208.539,0.41
12/Jan/15,28,207.062,0.41
12/Jan/15,29,206.128,0.41
12/Jan/15,30,206.811,0.41
12/Jan/15,31,207.243,0.41
12/Jan/15,32,207.159,0.41
12/Jan/15,33,207.473,0.29
12/Jan/15,34,208.47,0.29
12/Jan/15,35,210.622,0.29
12/Jan/15,36,214.952,0.41
12/Jan/15,37,217.917,0.41
12/Jan/15,38,217.509,0.41
12/Jan/15,39,217.315,0.29
12/Jan/15,40,218.041,0.41
12/Jan/15,41,219.802,0.41
12/Jan/15,42,201.855,0.13
12/Jan/15,43,204.511,0.29
12/Jan/15,44,208.853,0.29
12/Jan/15,45,206.381,0.29
12/Jan/15,46,201.383,0.18
12/Jan/15,47,196.337,0.08
12/Jan/15,48,183.079,0.08
13/Jan/15,1,164.094,0.05
13/Jan/15,2,152.245,0.08
13/Jan/15,3,148.41,0.03
13/Jan/15,4,121.921,0.02
13/Jan/15,5,126.428,0.02
13/Jan/15,6,125.394,0.02
13/Jan/15,7,128.271,0.02
13/Jan/15,8,128.929,0.02
13/Jan/15,9,128.675,0.02
13/Jan/15,10,127.825,0.02
13/Jan/15,11,125.401,0.02
13/Jan/15,12,172.046,0.41
13/Jan/15,13,165.757,0.03
13/Jan/15,14,160.771,0.03
13/Jan/15,15,203.181,0.13
13/Jan/15,16,194.217,0.07
13/Jan/15,17,214.199,0.41
13/Jan/15,18,216.726,0.41
13/Jan/15,19,212.461,0.29
13/Jan/15,20,209.576,0.29
13/Jan/15,21,207.4,0.18
13/Jan/15,22,205.714,0.13
13/Jan/15,23,205.59,0.18
13/Jan/15,24,207.461,0.18
13/Jan/15,25,209.126,0.29
13/Jan/15,26,208.524,0.18
13/Jan/15,27,206.333,0.13
13/Jan/15,28,205.381,0.29
13/Jan/15,29,204.806,0.29
13/Jan/15,30,206.049,0.18
13/Jan/15,31,205.789,0.18
13/Jan/15,32,205.934,0.18
13/Jan/15,33,205.871,0.13
13/Jan/15,34,206.869,0.13
13/Jan/15,35,209.08,0.18
13/Jan/15,36,212.937,0.29
13/Jan/15,37,215.442,0.29
13/Jan/15,38,214.739,0.29
13/Jan/15,39,214.966,0.29
13/Jan/15,40,216.787,0.29
13/Jan/15,41,218.461,0.41
13/Jan/15,42,200.548,0.08
13/Jan/15,43,202.625,0.08
13/Jan/15,44,207.208,0.18
13/Jan/15,45,203.038,0.46
13/Jan/15,46,199.669,0.13
13/Jan/15,47,195.293,0.08
13/Jan/15,48,193.748,0.08
14/Jan/15,1,187.666,0.18
14/Jan/15,2,193.872,0.46
14/Jan/15,3,201.817,1.68
14/Jan/15,4,177.978,0.24
14/Jan/15,5,178.126,0.46
14/Jan/15,6,172.158,0.46
14/Jan/15,7,154.834,0.03
14/Jan/15,8,155.544,0.03
14/Jan/15,9,152.239,0.03
14/Jan/15,10,154.682,0.03
14/Jan/15,11,167.622,0.13
14/Jan/15,12,193.3,0.42
14/Jan/15,13,213.807,8.59
14/Jan/15,14,220.514,16.68
14/Jan/15,15,161.181,0.02
14/Jan/15,16,181.457,0.05
14/Jan/15,17,191.815,0.13
14/Jan/15,18,216.636,3.99
14/Jan/15,19,212.536,0.29
14/Jan/15,20,209.976,0.29
14/Jan/15,21,207.49,0.29
14/Jan/15,22,205.972,0.29
14/Jan/15,23,205.897,0.29
14/Jan/15,24,207.925,0.29
14/Jan/15,25,209.446,0.29
14/Jan/15,26,208.728,0.29
14/Jan/15,27,206.686,0.08
14/Jan/15,28,205.525,0.08
14/Jan/15,29,205.081,0.08
14/Jan/15,30,205.966,0.18
14/Jan/15,31,205.871,0.18
14/Jan/15,32,206.178,0.29
14/Jan/15,33,206.283,0.29
14/Jan/15,34,207.523,0.29
14/Jan/15,35,209.651,0.18
14/Jan/15,36,213.929,0.29
14/Jan/15,37,216.208,0.41
14/Jan/15,38,215.691,0.41
14/Jan/15,39,215.782,0.41
14/Jan/15,40,217.515,0.65
14/Jan/15,41,219.039,0.65
14/Jan/15,42,204.532,0.18
14/Jan/15,43,206.925,0.29
14/Jan/15,44,211.02,0.29
14/Jan/15,45,206.995,0.29
14/Jan/15,46,202.364,0.46
14/Jan/15,47,200.649,0.41
14/Jan/15,48,197.036,0.29
15/Jan/15,1,137.718,0.02
15/Jan/15,2,127.207,0.02
15/Jan/15,3,127.837,0.03
15/Jan/15,4,122.116,0.02
15/Jan/15,5,119.688,0.02
15/Jan/15,6,122.171,0.02
15/Jan/15,7,128.724,0.03
15/Jan/15,8,125.22,0.02
15/Jan/15,9,129.441,0.03
15/Jan/15,10,123.654,0.02
15/Jan/15,11,124.417,0.02
15/Jan/15,12,142.05,0.03
15/Jan/15,13,145.537,0.02
15/Jan/15,14,156.13,0.03
15/Jan/15,15,165.481,0.05
15/Jan/15,16,195.043,0.08
15/Jan/15,17,195.915,0.13
15/Jan/15,18,210.643,0.41
15/Jan/15,19,206.834,0.13
15/Jan/15,20,204.365,0.08
15/Jan/15,21,201.818,0.08
15/Jan/15,22,200.243,0.08
15/Jan/15,23,200.235,0.18
15/Jan/15,24,201.556,0.08
15/Jan/15,25,202.726,0.29
15/Jan/15,26,202.166,0.29
15/Jan/15,27,200.309,0.18
15/Jan/15,28,199.427,0.18
15/Jan/15,29,199.126,0.13
15/Jan/15,30,199.774,0.18
15/Jan/15,31,199.744,0.18
15/Jan/15,32,199.889,0.18
15/Jan/15,33,200.128,0.18
15/Jan/15,34,201.027,0.29
15/Jan/15,35,202.835,0.29
15/Jan/15,36,206.806,0.08
15/Jan/15,37,208.841,0.13
15/Jan/15,38,209.145,0.13
15/Jan/15,39,209.131,0.41
15/Jan/15,40,211.703,0.41
15/Jan/15,41,212.794,0.41
15/Jan/15,42,196.801,0.66
15/Jan/15,43,199.52,0.67
15/Jan/15,44,201.328,0.29
15/Jan/15,45,196.19,0.29
15/Jan/15,46,191.435,0.18
15/Jan/15,47,186.135,0.41
15/Jan/15,48,182.894,0.29
16/Jan/15,1,139.181,0.02
16/Jan/15,2,131.032,0.01
16/Jan/15,3,132.447,0.01
16/Jan/15,4,136.16,0.01
16/Jan/15,5,137.406,0.02
16/Jan/15,6,128.603,0.02
16/Jan/15,7,139.469,0.02
16/Jan/15,8,140.042,0.02
16/Jan/15,9,139.98,0.02
16/Jan/15,10,129.06,0.02
16/Jan/15,11,132.227,0.02
16/Jan/15,12,133.265,0.02
16/Jan/15,13,155.77,0.06
16/Jan/15,14,159.547,0.03
16/Jan/15,15,167.514,0.05
16/Jan/15,16,170.282,0.05
16/Jan/15,17,190.841,0.05
16/Jan/15,18,212.971,0.06
16/Jan/15,19,208.777,0.06
16/Jan/15,20,206.55,0.06
16/Jan/15,21,203.75,0.06
16/Jan/15,22,201.989,0.05
16/Jan/15,23,201.881,0.06
16/Jan/15,24,203.816,0.06
16/Jan/15,25,205.049,0.06
16/Jan/15,26,204.438,0.06
16/Jan/15,27,202.47,0.06
16/Jan/15,28,201.28,0.06
16/Jan/15,29,201.327,0.06
16/Jan/15,30,201.915,0.06
16/Jan/15,31,202.281,0.06
16/Jan/15,32,201.985,0.05
16/Jan/15,33,200.169,0.03
16/Jan/15,34,201.839,0.03
16/Jan/15,35,202.439,0.02
16/Jan/15,36,209.357,0.05
16/Jan/15,37,211.671,0.06
16/Jan/15,38,211.738,0.05
16/Jan/15,39,211.762,0.05
16/Jan/15,40,213.959,0.33
16/Jan/15,41,215.539,0.33
16/Jan/15,42,197.456,0.06
16/Jan/15,43,200.514,0.06
16/Jan/15,44,205.114,0.07
16/Jan/15,45,221.35,0.05
16/Jan/15,46,226.471,0.06
16/Jan/15,47,230.668,0.33
16/Jan/15,48,210.713,0.05
17/Jan/15,1,207.19,0.05
17/Jan/15,2,190.95,0.04
17/Jan/15,3,204.565,0.04
17/Jan/15,4,194.197,0.07
17/Jan/15,5,188.845,0.04
17/Jan/15,6,190.287,0.05
17/Jan/15,7,191.475,0.05
17/Jan/15,8,192.378,0.05
