TRADING_DATE,PERIOD,DEMAND,USEP
25/Sep/15,27,6485.81,72.13
25/Sep/15,28,6526.569,73.41
25/Sep/15,29,6529.392,74.03
25/Sep/15,30,6514.845,72.12
25/Sep/15,31,6509.244,74.57
25/Sep/15,32,6504.642,74.04
25/Sep/15,33,6489.503,72.12
25/Sep/15,34,6446.219,74.03
25/Sep/15,35,6359.711,75.51
25/Sep/15,36,6220.114,66.23
25/Sep/15,37,6132.717,72.1
25/Sep/15,38,6138.054,72.1
25/Sep/15,39,6131.554,74.54
25/Sep/15,40,6072.679,72.09
25/Sep/15,41,6022.656,72.09
25/Sep/15,42,5962.355,76.4
25/Sep/15,43,5886.915,74.8
25/Sep/15,44,5777.367,73.99
25/Sep/15,45,5656.988,69.16
25/Sep/15,46,5537.316,65.19
25/Sep/15,47,5422.593,61.67
25/Sep/15,48,5307.766,56.3
26/Sep/15,1,5192.04,86.41
26/Sep/15,2,5086.164,76.28
26/Sep/15,3,4995.412,72.23
26/Sep/15,4,4929.012,69.05
26/Sep/15,5,4870.918,66.03
26/Sep/15,6,4808.689,59.33
26/Sep/15,7,4766.449,59.16
26/Sep/15,8,4749.074,59.26
26/Sep/15,9,4721.43,56.31
26/Sep/15,10,4734.024,58.93
26/Sep/15,11,4760.137,59.13
26/Sep/15,12,4824.861,59.32
26/Sep/15,13,4869.372,59.3
26/Sep/15,14,4923.998,59.52
26/Sep/15,15,4996.515,66.4
26/Sep/15,16,5185.474,74.4
26/Sep/15,17,5435.893,72.85
26/Sep/15,18,5608.377,81.59
26/Sep/15,19,5727.453,81.42
26/Sep/15,20,5837.32,119.59
26/Sep/15,21,5907.894,148.81
26/Sep/15,22,5964.189,161.86
26/Sep/15,23,5958.777,121.22
26/Sep/15,24,5912.451,139.74
26/Sep/15,25,5866.528,130.82
26/Sep/15,26,5820.551,107.77
26/Sep/15,27,5784.737,96.65
26/Sep/15,28,5763.401,95.67
26/Sep/15,29,5728.869,88.18
26/Sep/15,30,5705.709,86.47
26/Sep/15,31,5671.456,86.47
26/Sep/15,32,5650.671,86.42
26/Sep/15,33,5636.671,86.4
26/Sep/15,34,5588.457,81.17
26/Sep/15,35,5558.498,77.51
26/Sep/15,36,5547.261,81.26
26/Sep/15,37,5562.946,81.4
26/Sep/15,38,5632.536,87.72
26/Sep/15,39,5683.816,87.81
26/Sep/15,40,5689.308,89.6
26/Sep/15,41,5684.79,89.59
26/Sep/15,42,5695.153,89.6
26/Sep/15,43,5671.356,97.85
26/Sep/15,44,5584.496,89.59
26/Sep/15,45,5519.578,89.35
26/Sep/15,46,5442.011,87.72
26/Sep/15,47,5352.859,86.54
26/Sep/15,48,5273.876,95.66
27/Sep/15,1,5205.484,86.55
27/Sep/15,2,5113.012,83.57
27/Sep/15,3,4999.328,92.43
27/Sep/15,4,4928.729,88.94
27/Sep/15,5,4862.216,87.5
27/Sep/15,6,4802.059,78.99
27/Sep/15,7,4758.815,77.28
27/Sep/15,8,4722.867,74.31
27/Sep/15,9,4697.008,73.64
27/Sep/15,10,4688.792,73.72
27/Sep/15,11,4711.431,73.7
27/Sep/15,12,4748.025,73.7
27/Sep/15,13,4774.197,73.7
27/Sep/15,14,4778.595,73.39
27/Sep/15,15,4811.805,73.7
27/Sep/15,16,4909.137,83.36
27/Sep/15,17,5032.91,87.71
27/Sep/15,18,5158.1,88.94
27/Sep/15,19,5251.044,92.53
27/Sep/15,20,5349.469,98.72
27/Sep/15,21,5433.855,92.55
27/Sep/15,22,5473.317,89.53
27/Sep/15,23,5490.354,92.59
27/Sep/15,24,5468.208,89.54
27/Sep/15,25,5443.557,87.55
27/Sep/15,26,5468.889,89.54
27/Sep/15,27,5486.562,89.55
27/Sep/15,28,5489.807,89.55
27/Sep/15,29,5499.101,92.6
27/Sep/15,30,5493.252,89.54
27/Sep/15,31,5489.937,89.54
27/Sep/15,32,5488.997,92.6
27/Sep/15,33,5464.624,89.55
27/Sep/15,34,5477.412,92.6
27/Sep/15,35,5471.319,92.61
27/Sep/15,36,5472.328,104.66
27/Sep/15,37,5521.904,113.73
27/Sep/15,38,5638.554,111.89
27/Sep/15,39,5722.776,119.78
27/Sep/15,40,5746.244,130.84
27/Sep/15,41,5772.108,169.01
27/Sep/15,42,5783.017,178.51
27/Sep/15,43,5764.986,181.15
27/Sep/15,44,5712.891,154.13
27/Sep/15,45,5610.797,130.8
27/Sep/15,46,5524.572,127.25
27/Sep/15,47,5424.382,128.78
27/Sep/15,48,5269.408,111.91
28/Sep/15,1,5110.214,98.58
28/Sep/15,2,4997.996,86.42
28/Sep/15,3,4955.741,86.39
28/Sep/15,4,4876.48,81.24
28/Sep/15,5,4806.472,74.77
28/Sep/15,6,4770.554,73.78
28/Sep/15,7,4733.264,71.33
28/Sep/15,8,4708.23,68.31
28/Sep/15,9,4693.136,65.92
28/Sep/15,10,4709.597,65.92
28/Sep/15,11,4788.511,73.65
28/Sep/15,12,4921.433,76.16
28/Sep/15,13,5101.789,83.46
28/Sep/15,14,5273.071,83.47
28/Sep/15,15,5463.794,55.87
28/Sep/15,16,5771.577,65.17
28/Sep/15,17,6063.872,67.21
28/Sep/15,18,6289.426,73.99
28/Sep/15,19,6411.946,77.63
28/Sep/15,20,6478.803,86.69
28/Sep/15,21,6545.341,94.04
28/Sep/15,22,6574.748,98.47
28/Sep/15,23,6560.122,89.73
28/Sep/15,24,6512.971,87.04
28/Sep/15,25,6473.008,86.7
28/Sep/15,26,6493.852,89.73
28/Sep/15,27,6541.33,87.07
28/Sep/15,28,6578.471,89.72
28/Sep/15,29,6593.465,98.55
28/Sep/15,30,6578.913,98.55
28/Sep/15,31,6578.54,87.06
28/Sep/15,32,6571.503,74.06
28/Sep/15,33,6561.568,87.05
28/Sep/15,34,6531.837,260.73
28/Sep/15,35,6459.141,277.48
28/Sep/15,36,6330.433,128.17
28/Sep/15,37,6239.134,112.73
28/Sep/15,38,6262.707,128.31
28/Sep/15,39,6256.37,141.54
28/Sep/15,40,6182.451,112.71
28/Sep/15,41,6122.886,98.52
28/Sep/15,42,6076.64,118
28/Sep/15,43,5986.852,100.51
28/Sep/15,44,5873.954,86.91
28/Sep/15,45,5716.698,77.61
28/Sep/15,46,5581.847,69.14
28/Sep/15,47,5434.278,65.1
28/Sep/15,48,5326.568,59.36
29/Sep/15,1,5227.476,83.06
29/Sep/15,2,5123.215,77.6
29/Sep/15,3,5007.514,72.03
29/Sep/15,4,4940.225,68.44
29/Sep/15,5,4875.605,66.01
29/Sep/15,6,4845.109,64.97
29/Sep/15,7,4811.467,59.36
29/Sep/15,8,4790.603,58.92
29/Sep/15,9,4788.257,59
29/Sep/15,10,4803.932,59.38
29/Sep/15,11,4884.61,65.91
29/Sep/15,12,5023.929,70.47
29/Sep/15,13,5185.315,73.78
29/Sep/15,14,5322.035,99.93
29/Sep/15,15,5502.565,72.07
29/Sep/15,16,5775.851,67.63
29/Sep/15,17,6059.846,88.18
29/Sep/15,18,6270.893,108.02
29/Sep/15,19,6390.118,118.4
29/Sep/15,20,6460.12,252.17
29/Sep/15,21,6550.768,252.51
29/Sep/15,22,6583.58,242.97
29/Sep/15,23,6577.949,242.13
29/Sep/15,24,6520.267,152.63
29/Sep/15,25,6477.992,111.17
29/Sep/15,26,6500.606,131.41
29/Sep/15,27,6576.811,242.22
29/Sep/15,28,6615.572,203.52
29/Sep/15,29,6621.69,133.82
29/Sep/15,30,6599.653,117.4
29/Sep/15,31,6601.065,242.49
29/Sep/15,32,6625.944,129.8
29/Sep/15,33,6616.462,242.73
29/Sep/15,34,6592.158,110.13
29/Sep/15,35,6511.515,149.31
29/Sep/15,36,6381.808,86.68
29/Sep/15,37,6306.115,95.98
29/Sep/15,38,6317.476,97.89
29/Sep/15,39,6320.757,109.09
29/Sep/15,40,6294.018,108.09
29/Sep/15,41,6239.949,100.1
29/Sep/15,42,6186.114,111.16
29/Sep/15,43,6103.289,113.2
29/Sep/15,44,5977.866,242.13
29/Sep/15,45,5839.869,227.93
29/Sep/15,46,5705.848,227.06
29/Sep/15,47,5554.199,73.97
29/Sep/15,48,5343.098,60.42
30/Sep/15,1,5122.007,70.5
30/Sep/15,2,5007.315,67.59
30/Sep/15,3,5018.741,68.9
30/Sep/15,4,4950.359,67.55
30/Sep/15,5,4899.098,66.02
30/Sep/15,6,4845.929,63.47
30/Sep/15,7,4829.702,60.4
30/Sep/15,8,4793.366,59.37
30/Sep/15,9,4799.937,59.37
30/Sep/15,10,4810.612,60.38
30/Sep/15,11,4879.069,65.97
30/Sep/15,12,5024.436,68.43
30/Sep/15,13,5162.359,74.64
30/Sep/15,14,5283.373,69.54
30/Sep/15,15,5440.962,57.45
30/Sep/15,16,5729.958,63.65
30/Sep/15,17,6022.084,67.18
30/Sep/15,18,6219.031,73.05
30/Sep/15,19,6344.011,78.73
30/Sep/15,20,6424.297,83.55
30/Sep/15,21,6507.171,88.18
30/Sep/15,22,6546.002,88.92
30/Sep/15,23,6536.912,88.89
30/Sep/15,24,6472.366,88.17
30/Sep/15,25,6427.671,84.58
30/Sep/15,26,6447.745,88.17
30/Sep/15,27,6508.295,88.92
30/Sep/15,28,6547.831,88.23
30/Sep/15,29,6548.144,88.23
30/Sep/15,30,6539.173,88.23
30/Sep/15,31,6534.064,88.96
30/Sep/15,32,6532.101,88.95
30/Sep/15,33,6513.448,88.18
30/Sep/15,34,6442.402,83.45
30/Sep/15,35,6338.012,75.32
30/Sep/15,36,6212.614,71.28
30/Sep/15,37,6134.695,71.25
30/Sep/15,38,6163.247,72.71
30/Sep/15,39,6169.261,74.76
30/Sep/15,40,6134.367,74.82
30/Sep/15,41,6088.265,74.75
30/Sep/15,42,6033.948,81.82
30/Sep/15,43,5959.815,81.72
30/Sep/15,44,5839.661,74.8
30/Sep/15,45,5713.099,74.73
30/Sep/15,46,5579.585,73.65
30/Sep/15,47,5447.93,66.79
30/Sep/15,48,5314.401,60.44
01/Oct/15,1,5191.473,70.51
01/Oct/15,2,5074.534,67.6
01/Oct/15,3,4982.271,65.45
01/Oct/15,4,4905.807,59.14
01/Oct/15,5,4851.515,58.38
01/Oct/15,6,4807.213,55.24
01/Oct/15,7,4769.381,53.68
01/Oct/15,8,4738.333,52.66
01/Oct/15,9,4723.985,50.35
01/Oct/15,10,4739.67,50.35
01/Oct/15,11,4814.688,53.67
01/Oct/15,12,4945.632,62.75
01/Oct/15,13,5109.985,66.4
01/Oct/15,14,5232.769,65.82
01/Oct/15,15,5424.81,53.72
01/Oct/15,16,5712.791,63.06
01/Oct/15,17,6012.87,66.82
01/Oct/15,18,6219.781,68.99
01/Oct/15,19,6344.314,74.86
01/Oct/15,20,6427.88,80.23
01/Oct/15,21,6494.041,84.83
01/Oct/15,22,6531.077,83.84
01/Oct/15,23,6521.589,83.46
01/Oct/15,24,6459.787,77.43
01/Oct/15,25,6411.091,77.43
01/Oct/15,26,6426.613,77.43
01/Oct/15,27,6475.324,78.26
01/Oct/15,28,6517.017,83.46
01/Oct/15,29,6532.155,83.46
01/Oct/15,30,6524.298,74.73
01/Oct/15,31,6523.702,74.05
01/Oct/15,32,6528.503,83.57
01/Oct/15,33,6515.496,73.72
01/Oct/15,34,6480.482,77.6
01/Oct/15,35,6393.269,68.6
01/Oct/15,36,6260.52,69.27
01/Oct/15,37,6174.738,68.57
01/Oct/15,38,6190.652,69.27
01/Oct/15,39,6176.209,69.58
01/Oct/15,40,6133.397,69.04
01/Oct/15,41,6072.659,70.61
01/Oct/15,42,6014.416,72.63
01/Oct/15,43,5942.664,70.62
01/Oct/15,44,5834.765,69.25
01/Oct/15,45,5709.009,67.7
01/Oct/15,46,5586.499,66.48
01/Oct/15,47,5452.99,65.65
01/Oct/15,48,5316.051,62.51
02/Oct/15,1,5171.598,67.61
02/Oct/15,2,5059.48,65.83
02/Oct/15,3,4969.722,64.43
02/Oct/15,4,4904.485,62.41
02/Oct/15,5,4842.872,54.68
02/Oct/15,6,4791.174,52.66
02/Oct/15,7,4751.062,52.65
02/Oct/15,8,4715.76,50.61
02/Oct/15,9,4703.26,50.61
02/Oct/15,10,4717.638,50.61
02/Oct/15,11,4782.154,50.61
02/Oct/15,12,4912.219,52.65
02/Oct/15,13,5046.588,54.14
02/Oct/15,14,5161.663,58.85
02/Oct/15,15,5331.647,50.36
02/Oct/15,16,5608.372,53.78
02/Oct/15,17,5881.085,59.06
02/Oct/15,18,6078.345,64.52
02/Oct/15,19,6185.18,66.04
02/Oct/15,20,6256.957,66.73
02/Oct/15,21,6333.768,69.65
02/Oct/15,22,6369.209,70.61
02/Oct/15,23,6369.353,69.65
02/Oct/15,24,6322.834,67.71
02/Oct/15,25,6279.819,66.83
02/Oct/15,26,6308.968,68.64
02/Oct/15,27,6362.38,70.6
02/Oct/15,28,6406.887,73.69
02/Oct/15,29,6417.895,73.91
02/Oct/15,30,6417.587,73.92
02/Oct/15,31,6433.163,74.88
02/Oct/15,32,6443.446,68.99
02/Oct/15,33,6431.448,75.69
02/Oct/15,34,6399.551,67.64
02/Oct/15,35,6317.397,70.61
02/Oct/15,36,6185.806,59.09
02/Oct/15,37,6105.725,66.15
02/Oct/15,38,6113.289,66.53
02/Oct/15,39,6106.371,67.62
02/Oct/15,40,6063.166,66.52
02/Oct/15,41,6009.49,66.52
02/Oct/15,42,5951.759,72.69
02/Oct/15,43,5877.925,69.02
02/Oct/15,44,5779.027,66.82
02/Oct/15,45,5662.917,66.42
02/Oct/15,46,5559.571,66.11
02/Oct/15,47,5447.314,66.09
02/Oct/15,48,5304.392,58.92
03/Oct/15,1,5161.096,67.48
03/Oct/15,2,5060.35,67.41
03/Oct/15,3,4990.625,65.08
03/Oct/15,4,4913.61,62.42
03/Oct/15,5,4851.51,58.84
03/Oct/15,6,4802.089,55.74
03/Oct/15,7,4740.167,55.64
03/Oct/15,8,4723.19,52.66
03/Oct/15,9,4697.4,50.35
03/Oct/15,10,4705.258,52.67
03/Oct/15,11,4738.815,52.66
03/Oct/15,12,4784.028,54.29
03/Oct/15,13,4832.634,56.1
03/Oct/15,14,4886.529,55.87
03/Oct/15,15,4969.329,55.78
03/Oct/15,16,5167.99,55.79
03/Oct/15,17,5414.487,64.52
03/Oct/15,18,5603.536,66.42
03/Oct/15,19,5730.649,69.55
03/Oct/15,20,5830.511,74.64
03/Oct/15,21,5922.242,75.22
03/Oct/15,22,5966.808,76.11
03/Oct/15,23,5955.467,75.57
03/Oct/15,24,5910.404,73.65
03/Oct/15,25,5854.635,72.64
03/Oct/15,26,5818.295,70.65
03/Oct/15,27,5797.202,70.64
03/Oct/15,28,5769.976,68.59
03/Oct/15,29,5755.518,67.64
03/Oct/15,30,5720.386,68.55
03/Oct/15,31,5688.085,67.55
03/Oct/15,32,5660.582,66.68
03/Oct/15,33,5638.753,66.1
03/Oct/15,34,5600.236,66.07
03/Oct/15,35,5589.998,66.09
03/Oct/15,36,5589.227,66.08
03/Oct/15,37,5597.92,66.44
03/Oct/15,38,5674.791,68.43
03/Oct/15,39,5729.505,69.61
03/Oct/15,40,5729.098,70.15
03/Oct/15,41,5710.396,69.61
03/Oct/15,42,5720.743,81.31
03/Oct/15,43,5707.091,82.69
03/Oct/15,44,5608.163,74.66
03/Oct/15,45,5523.439,66.69
03/Oct/15,46,5431.713,66.08
03/Oct/15,47,5345.841,69.18
03/Oct/15,48,5272.902,70.56
04/Oct/15,1,5199.733,68.49
04/Oct/15,2,5088.649,65.1
04/Oct/15,3,4949.459,55.22
04/Oct/15,4,4870.242,53.8
04/Oct/15,5,4793.913,52.67
04/Oct/15,6,4739.954,50.35
04/Oct/15,7,4696.58,48.31
04/Oct/15,8,4655.021,47.31
04/Oct/15,9,4635.087,47.3
04/Oct/15,10,4629.182,48.32
04/Oct/15,11,4649.291,50.32
04/Oct/15,12,4674.698,50.33
04/Oct/15,13,4698.439,49.3
04/Oct/15,14,4704.836,49.31
04/Oct/15,15,4725.844,50.36
04/Oct/15,16,4827.918,52.67
04/Oct/15,17,4968.395,54.78
04/Oct/15,18,5092.252,54.26
04/Oct/15,19,5189.863,55.84
04/Oct/15,20,5291.718,55.82
04/Oct/15,21,5368.336,55.65
04/Oct/15,22,5403.016,55.68
04/Oct/15,23,5417.28,55.68
04/Oct/15,24,5390.994,54.77
04/Oct/15,25,5388.3,54.77
04/Oct/15,26,5392.569,54.81
04/Oct/15,27,5414.318,55.68
04/Oct/15,28,5422.628,55.68
04/Oct/15,29,5429.636,55.77
04/Oct/15,30,5417.091,55.77
04/Oct/15,31,5409.398,58.87
04/Oct/15,32,5378.514,55.86
04/Oct/15,33,5370.338,55.85
04/Oct/15,34,5376.785,58.92
04/Oct/15,35,5374.295,58.99
04/Oct/15,36,5375.572,66.7
04/Oct/15,37,5425.282,68.54
04/Oct/15,38,5547.782,67.54
04/Oct/15,39,5640.577,73.11
04/Oct/15,40,5662.997,73.63
04/Oct/15,41,5693.324,75.16
04/Oct/15,42,5696.614,75.15
04/Oct/15,43,5691.058,75.7
04/Oct/15,44,5635.394,74.67
04/Oct/15,45,5536.978,72.61
04/Oct/15,46,5435.595,69.15
04/Oct/15,47,5328.277,82.73
04/Oct/15,48,5226.75,74.7
05/Oct/15,1,5129.159,80.26
05/Oct/15,2,5028.189,73.07
05/Oct/15,3,4905.082,66.63
05/Oct/15,4,4843.076,65.02
05/Oct/15,5,4770.479,58.87
05/Oct/15,6,4728.19,56.32
05/Oct/15,7,4696.958,55.97
05/Oct/15,8,4676.348,55.82
05/Oct/15,9,4666.78,55.84
05/Oct/15,10,4681.815,55.84
05/Oct/15,11,4763.457,56.2
05/Oct/15,12,4908.596,64.44
05/Oct/15,13,5089.32,68.48
05/Oct/15,14,5252.922,68.99
05/Oct/15,15,5469.51,64.54
05/Oct/15,16,5775.006,68.96
05/Oct/15,17,6087.326,74.27
05/Oct/15,18,6299.152,74.21
05/Oct/15,19,6430.191,77.37
05/Oct/15,20,6506.977,84.85
05/Oct/15,21,6575.812,77.34
05/Oct/15,22,6613.579,82.84
05/Oct/15,23,6601.169,77.37
05/Oct/15,24,6554.247,74.23
05/Oct/15,25,6504.135,73.83
05/Oct/15,26,6507.276,74.14
05/Oct/15,27,6561.285,74.76
05/Oct/15,28,6580.951,75.15
05/Oct/15,29,6574.142,74.76
05/Oct/15,30,6562.651,74.72
05/Oct/15,31,6561.513,74.72
05/Oct/15,32,6565.131,74.24
05/Oct/15,33,6547.095,74.23
05/Oct/15,34,6473.46,73.08
05/Oct/15,35,6371.093,69.01
05/Oct/15,36,6252.33,66.63
05/Oct/15,37,6164.549,68.63
05/Oct/15,38,6198.917,74.11
05/Oct/15,39,6236.56,75.36
05/Oct/15,40,6207.157,75.34
05/Oct/15,41,6157.298,75.33
05/Oct/15,42,6100.208,82.8
05/Oct/15,43,6021.334,76.73
05/Oct/15,44,5908.599,75.3
05/Oct/15,45,5776.845,75.2
05/Oct/15,46,5634.976,72.6
05/Oct/15,47,5490.215,70.08
05/Oct/15,48,5313.029,65.2
06/Oct/15,1,5131.913,75.09
06/Oct/15,2,5028.591,69.49
06/Oct/15,3,4974.125,67.52
06/Oct/15,4,4919.584,66.44
06/Oct/15,5,4859.472,66.16
06/Oct/15,6,4808.371,65.9
06/Oct/15,7,4783.59,64.34
06/Oct/15,8,4751.047,60.75
06/Oct/15,9,4740.292,60.75
06/Oct/15,10,4763.124,60.75
06/Oct/15,11,4836.983,65.88
06/Oct/15,12,4971.913,66.57
06/Oct/15,13,5143.185,71.56
06/Oct/15,14,5273.553,72.57
06/Oct/15,15,5471.736,65.95
06/Oct/15,16,5777.834,70.83
06/Oct/15,17,6065.701,75.1
06/Oct/15,18,6269.178,75.06
06/Oct/15,19,6399.447,77.75
06/Oct/15,20,6469.643,76.76
06/Oct/15,21,6539.76,78.31
06/Oct/15,22,6579.326,77.35
06/Oct/15,23,6564.46,77.31
06/Oct/15,24,6505.993,77.24
06/Oct/15,25,6466.825,76.78
06/Oct/15,26,6479.339,77.29
06/Oct/15,27,6530.386,77.8
06/Oct/15,28,6577.954,75.77
06/Oct/15,29,6572.328,75.25
06/Oct/15,30,6526.783,84.83
06/Oct/15,31,6487.53,93.93
06/Oct/15,32,6461.477,81.74
06/Oct/15,33,6415.589,70.67
06/Oct/15,34,6355.681,75.15
06/Oct/15,35,6282.527,66.63
06/Oct/15,36,6165.847,69.71
06/Oct/15,37,6098.468,66.39
06/Oct/15,38,6142.343,71.7
06/Oct/15,39,6174.46,66.62
06/Oct/15,40,6143.059,75.13
06/Oct/15,41,6097.763,75.2
06/Oct/15,42,6032.039,76.77
06/Oct/15,43,5936.6,75.24
06/Oct/15,44,5798.857,71.65
06/Oct/15,45,5662.142,69.57
06/Oct/15,46,5519.115,66.57
06/Oct/15,47,5375.343,66.54
06/Oct/15,48,5214.698,60.82
07/Oct/15,1,5045.579,66.03
07/Oct/15,2,4935.687,62.44
07/Oct/15,3,4884.874,62.45
07/Oct/15,4,4809.921,59.07
07/Oct/15,5,4754.267,58.38
07/Oct/15,6,4715.894,56.36
07/Oct/15,7,4681.203,50.6
07/Oct/15,8,4663.694,50.6
07/Oct/15,9,4663.848,50.6
07/Oct/15,10,4674.374,50.6
07/Oct/15,11,4741.624,58.32
07/Oct/15,12,4878.771,62.42
07/Oct/15,13,5051.473,65.74
07/Oct/15,14,5187.467,66.36
07/Oct/15,15,5389.985,58.88
07/Oct/15,16,5665.422,65.38
07/Oct/15,17,5940.88,71.64
07/Oct/15,18,6127.602,72.27
07/Oct/15,19,6239.432,69.12
07/Oct/15,20,6319.643,72.48
07/Oct/15,21,6381.415,86.89
07/Oct/15,22,6412.175,81.86
07/Oct/15,23,6409.019,75.76
07/Oct/15,24,6359.806,74.11
07/Oct/15,25,6311.239,72.73
07/Oct/15,26,6333.937,73.75
07/Oct/15,27,6395.987,74.79
07/Oct/15,28,6435.201,75.76
07/Oct/15,29,6444.519,76.79
07/Oct/15,30,6430.663,76.77
07/Oct/15,31,6432.944,83.88
07/Oct/15,32,6436.582,84.6
07/Oct/15,33,6423.735,79.48
07/Oct/15,34,6390.799,93.65
07/Oct/15,35,6319.102,77.4
07/Oct/15,36,6197.913,77.29
07/Oct/15,37,6129.625,65.54
07/Oct/15,38,6159.425,74.18
07/Oct/15,39,6165.722,67.59
07/Oct/15,40,6133.06,74.22
07/Oct/15,41,6084.667,68.91
07/Oct/15,42,6026.96,77.75
07/Oct/15,43,5948.578,73.69
07/Oct/15,44,5818.921,72.4
07/Oct/15,45,5684.219,72.3
07/Oct/15,46,5548.155,65.96
07/Oct/15,47,5397.733,72.21
07/Oct/15,48,5241.536,60.44
08/Oct/15,1,5099.941,70.59
08/Oct/15,2,4984.269,66.16
08/Oct/15,3,4891.688,63.38
08/Oct/15,4,4825.716,60.5
08/Oct/15,5,4767.105,59.05
08/Oct/15,6,4719.254,58.37
08/Oct/15,7,4681.601,53.15
08/Oct/15,8,4654.132,51.22
08/Oct/15,9,4640.772,51.22
08/Oct/15,10,4650.051,50.61
08/Oct/15,11,4723.08,58.36
08/Oct/15,12,4856.535,60.38
08/Oct/15,13,5027.274,63.36
08/Oct/15,14,5173.705,60.48
08/Oct/15,15,5369.792,48.58
08/Oct/15,16,5660.91,58.91
08/Oct/15,17,5959.452,69.46
08/Oct/15,18,6144.302,66.53
08/Oct/15,19,6273.73,65.57
08/Oct/15,20,6355.159,65.55
08/Oct/15,21,6438.332,66.34
08/Oct/15,22,6482.411,73.91
08/Oct/15,23,6481.511,73.91
08/Oct/15,24,6421.24,65.58
08/Oct/15,25,6369.681,65.53
08/Oct/15,26,6387.832,68.66
08/Oct/15,27,6447.024,69.17
08/Oct/15,28,6492.53,67.49
08/Oct/15,29,6499.239,74.12
08/Oct/15,30,6492.162,74.13
08/Oct/15,31,6483.862,68.66
08/Oct/15,32,6485.269,68.66
08/Oct/15,33,6452.049,72.74
08/Oct/15,34,6398.045,70.7
08/Oct/15,35,6307.83,74.15
08/Oct/15,36,6168.118,65.59
08/Oct/15,37,6088.707,70.69
08/Oct/15,38,6116.415,65.53
08/Oct/15,39,6127.056,74.16
08/Oct/15,40,6095.755,68.63
08/Oct/15,41,6040.066,74.16
08/Oct/15,42,5982.344,69.95
08/Oct/15,43,5909.936,74.19
08/Oct/15,44,5790.855,69.35
08/Oct/15,45,5662.694,66.59
08/Oct/15,46,5534.895,64.51
08/Oct/15,47,5393.056,65.55
08/Oct/15,48,5282.111,62.51
09/Oct/15,1,5165.654,73.94
09/Oct/15,2,5050.931,69.57
09/Oct/15,3,4944.365,66.39
09/Oct/15,4,4875.878,63.31
09/Oct/15,5,4823.957,61.68
09/Oct/15,6,4776.18,60.75
09/Oct/15,7,4736.768,64.42
09/Oct/15,8,4714.89,63.28
09/Oct/15,9,4708.116,62.39
09/Oct/15,10,4720.496,62.39
09/Oct/15,11,4789.624,66.36
09/Oct/15,12,4916.98,69.52
09/Oct/15,13,5082.526,71.34
09/Oct/15,14,5208.053,71.21
09/Oct/15,15,5396.694,60.49
09/Oct/15,16,5688.364,67.59
09/Oct/15,17,5980.525,72.2
09/Oct/15,18,6175.573,71.92
09/Oct/15,19,6300.767,74.09
09/Oct/15,20,6397.975,73.9
09/Oct/15,21,6466.939,75.71
09/Oct/15,22,6515.342,67.64
09/Oct/15,23,6509.05,67.57
09/Oct/15,24,6450.096,65.87
09/Oct/15,25,6398.994,65.53
09/Oct/15,26,6407.235,65.86
09/Oct/15,27,6448.128,66.3
09/Oct/15,28,6482.878,68.83
09/Oct/15,29,6490.124,69.14
09/Oct/15,30,6490,72.29
09/Oct/15,31,6485.661,72.27
09/Oct/15,32,6486.993,73.75
09/Oct/15,33,6472.421,74.12
09/Oct/15,34,6436.23,72.82
09/Oct/15,35,6368.116,77.28
09/Oct/15,36,6242.111,67.56
09/Oct/15,37,6153.019,73.74
09/Oct/15,38,6165.32,67.55
09/Oct/15,39,6173.635,74.16
09/Oct/15,40,6122.627,67.64
09/Oct/15,41,6062.048,74.14
09/Oct/15,42,6006.161,71.1
09/Oct/15,43,5933.072,74.2
09/Oct/15,44,5828.741,73.97
09/Oct/15,45,5717.105,64.55
09/Oct/15,46,5604.127,66.07
09/Oct/15,47,5491.85,64.51
09/Oct/15,48,5387.793,60.97
10/Oct/15,1,5280.009,72.65
10/Oct/15,2,5172.07,69.5
10/Oct/15,3,5073.709,65.47
10/Oct/15,4,4996.589,64.45
10/Oct/15,5,4935.106,59.26
10/Oct/15,6,4885.967,59.04
10/Oct/15,7,4832.127,58.83
10/Oct/15,8,4786.016,57.72
10/Oct/15,9,4771.886,57.72
10/Oct/15,10,4768.079,51.25
10/Oct/15,11,4790.747,57.72
10/Oct/15,12,4830.398,57.72
10/Oct/15,13,4876.952,57.72
10/Oct/15,14,4922.477,57.72
10/Oct/15,15,5001.788,58.75
10/Oct/15,16,5196.259,59.22
10/Oct/15,17,5430.162,59.13
10/Oct/15,18,5612.477,60.48
10/Oct/15,19,5743.272,61.55
10/Oct/15,20,5838.329,64.45
10/Oct/15,21,5947.226,67.69
10/Oct/15,22,5988.124,68.93
10/Oct/15,23,5980.123,67.7
10/Oct/15,24,5917.327,64.78
10/Oct/15,25,5885.23,65.64
10/Oct/15,26,5848.905,64.55
10/Oct/15,27,5821.739,64.41
10/Oct/15,28,5808.762,63.55
10/Oct/15,29,5782.988,58.89
10/Oct/15,30,5749.838,57.86
10/Oct/15,31,5712.995,56.83
10/Oct/15,32,5699.979,56.83
10/Oct/15,33,5671.476,59.19
10/Oct/15,34,5633.177,56.47
10/Oct/15,35,5611.468,59.08
10/Oct/15,36,5589.665,55.81
10/Oct/15,37,5602.77,59.12
10/Oct/15,38,5691.843,57.85
10/Oct/15,39,5737.999,58.49
10/Oct/15,40,5739.982,64.47
10/Oct/15,41,5720.505,64.46
